Ind_ID,tape,Site_name,mass_day10,purge_time_1,day10,cohort_date,cohort_day,Host,Li-cor_1,resp_time_1,resp_day11,mass_day14,purge_time_2,resp_time_2,resp_day15,Li_cor2,notes,uniqueID,eclosion_date,eclosion_days,well_id,organism,Trikinetics_position,Trikinetics_entry_LD_time,Trikinetic_exit_date,Trikinetics_exit_LD_time,notes_2
45,white,Grant,7.912,,2017-09-13,2017-09-03,11,Apple,7000,9:53:04,0.1064706,7.804,,,,,,11w45,,,,,,,,,
46,white,Grant,10.087,,2017-09-13,2017-09-03,11,Apple,7000,9:54:34,0.1584217,9.535,,,,,,11w46,,,,,,,,,
47,white,MSU,4.394,,2017-09-13,2017-09-03,11,Apple,7000,9:55:54,6.50E-02,4.08,,,,,,11w47,,,,,,,,,
48,white,Grant,7.5,,2017-09-13,2017-09-03,11,Apple,7000,9:57:09,9.30E-02,7.036,,,,,,11w48,,,,,,,,,
49,white,Grant,6.572,,2017-09-13,2017-09-03,11,Apple,7000,9:58:14,0.5818702,6.17,,,,,,11w49,,,,,,,,,
50,white,Grant,6.179,,2017-09-13,2017-09-03,11,Apple,7000,9:59:26,0.501882,5.636,,,,,,11w50,,,,,,,,,
51,white,Ferris,8.708,,2017-09-13,2017-09-03,11,Apple,7000,10:00:40,0.0963096,8.347,,,,,,11w51,,,,,,,,,
52,white,Grant,10.81,,2017-09-13,2017-09-03,11,Apple,7000,10:02:06,0.1332493,9.986,,,,,,11w52,,,,,,,,,
53,white,Ferris,7.485,,2017-09-13,2017-09-03,11,Apple,7000,10:03:31,0.3830319,6.921,,,,,,11w53,,,,,,,,,
54,white,Grant,7.294,,2017-09-13,2017-09-03,11,Apple,7000,10:05:01,0.7619376,6.639,,,,,,11w54,,,,,,,,,
55,white,Ferris,6.818,,2017-09-13,2017-09-03,11,Apple,7000,10:06:23,0.1806873,6.47,,,,,looks dead,11w55,,,,,,,,,
56,white,Grant,9.138,,2017-09-13,2017-09-03,11,Apple,7000,10:07:40,0.4667558,8.293,,,,,,11w56,,,,,,,,,
57,white,Milford,9.487,,2017-09-13,2017-09-03,11,Haw,7000,10:08:54,0.1037717,8.902,,,,,,11w57,,,,,,,,,
58,white,Grant,7.921,,2017-09-13,2017-09-03,11,Apple,7000,10:10:08,3.37E-02,,,,,,dead,11w58,,,,,,,,,
59,white,Ferris,7.591,,2017-09-13,2017-09-03,11,Apple,7000,10:11:15,0.1029123,7.434,,,,,,11w59,,,,,,,,,
60,white,Grant,7.766,,2017-09-13,2017-09-03,11,Apple,7000,10:12:31,0.724691,7.225,,,,,,11w60,,,,,,,,,
61,white,Grant,5.758,,2017-09-13,2017-09-03,11,Apple,7000,10:13:46,0.6385793,5.457,,,,,,11w61,,,,,,,,,
62,white,Milford,14.554,,2017-09-13,2017-09-03,11,Haw,7000,10:15:01,0.4751346,4.631,,,,,looks dead,11w62,,,,,,,,,
63,white,Grant,7.662,,2017-09-13,2017-09-03,11,Apple,7000,10:16:23,0.1257805,7.412,,,,,,11w63,,,,,,,,,
64,white,Ferris,3.979,,2017-09-13,2017-09-03,11,Apple,7000,10:19:19,0.0638925,3.831,,,,,,11w64,,,,,,,,,
65,white,Grant,6.074,,2017-09-13,2017-09-03,11,Apple,7000,10:20:31,7.31E-02,5.866,,,,,,11w65,,,,,,,,,
66,white,Grant,7.537,,2017-09-13,2017-09-03,11,Apple,7000,10:21:49,0.0923292,7.023,,,,,,11w66,,,,,,,,,
67,white,Grant,9.929,,2017-09-13,2017-09-03,11,Apple,7000,10:22:57,0.8565629,9.329,,,,,,11w67,,,,,,,,,
68,white,Grant,5.255,,2017-09-13,2017-09-03,11,Apple,7000,10:24:20,8.34E-02,4.538,,,,,,11w68,,,,,,,,,
70,white,Ferris,7.062,,2017-09-13,2017-09-03,11,Apple,7000,10:25:33,9.94E-02,,,,,,,11w70,,,,,,,,,
72,white,Milford,11.687,14:04,2017-09-13,2017-09-03,11,Haw,7000,10:26:40,1.057444,10.978,6:23,,,,,11w72,,,,,,,,,
1,orange,Ferris,6.559,14:04,2017-09-13,2017-09-03,11,Apple,6262,8:52:12,0.1609749,6.256,6:24,,,,,11o1,,,,,,,,,
2,orange,Grant,5.582,,2017-09-13,2017-09-03,11,Apple,6262,8:53:31,0.3282166,4.043,,,,,,11o2,,,,,,,,,
3,orange,Milford,10.894,,2017-09-13,2017-09-03,11,Haw,6262,8:54:52,0.1265682,10.399,,,,,,11o3,,,,,,,,,
4,orange,Ferris,10.543,,2017-09-13,2017-09-03,11,Apple,6262,8:56:06,0.1505362,9.697,,,,,,11o4,,,,,,,,,
5,orange,Grant,13.039,,2017-09-13,2017-09-03,11,Apple,6262,8:57:17,0.1779981,11.831,,,,,,11o5,,,,,,,,,
6,orange,MSU,7.268,,2017-09-13,2017-09-03,11,Apple,6262,8:58:29,0.1163382,6.722,,,,,,11o6,,,,,,,,,
7,orange,Grant,5.298,,2017-09-13,2017-09-03,11,Apple,6262,8:59:50,0.877844,4.784,,,,,,11o7,,,,,,,,,
8,orange,Ferris,9.792,,2017-09-13,2017-09-03,11,Apple,6262,9:01:17,0.2501335,9.234,,,,,,11o8,,,,,,,,,
9,orange,Grant,8.387,,2017-09-13,2017-09-03,11,Apple,6262,9:02:45,0.1836253,7.979,,,,,,11o9,,,,,,,,,
10,orange,Grant,10.258,,2017-09-13,2017-09-03,11,Apple,6262,9:04:12,0.3130915,9.636,,,,,,11o10,,,,,,,,,
11,orange,Ferris,6.456,,2017-09-13,2017-09-03,11,Apple,6262,9:05:35,1.056176,6.037,,,,,,11o11,,,,,,,,,
12,orange,Grant,6.899,,2017-09-13,2017-09-03,11,Apple,6262,9:07:07,0.2041814,6.257,,,,,,11o12,,,,,,,,,
13,orange,Ferris,10.284,,2017-09-13,2017-09-03,11,Apple,6262,9:08:22,0.16727,10.059,,,,,,11o13,,,,,,,,,
14,orange,Milford,8.958,,2017-09-13,2017-09-03,11,Haw,6262,9:09:33,0.1904855,8.428,,,,,,11o14,,,,,,,,,
15,orange,Ferris,5.465,,2017-09-13,2017-09-03,11,Apple,6262,9:10:59,0.7832538,5.068,,,,,,11o15,,,,,,,,,
16,orange,Grant,10.275,,2017-09-13,2017-09-03,11,Apple,6262,9:12:25,0.1709621,9.65,,,,,,11o16,,,,,,,,,
17,orange,Ferris,3.825,,2017-09-13,2017-09-03,11,Apple,6262,9:13:34,0.6465281,3.72,,,,,,11o17,,,,,,,,,
18,orange,Ferris,6.4,,2017-09-13,2017-09-03,11,Apple,6262,9:15:00,0.1980375,6.071,,,,,,11o18,,,,,,,,,
19,orange,Grant,7.801,,2017-09-13,2017-09-03,11,Apple,6262,9:16:30,1.07282,7.375,,,,,,11o19,,,,,,,,,
20,orange,Milford,5.759,,2017-09-13,2017-09-03,11,Haw,6262,9:18:10,0.2101286,5.338,,,,,,11o20,,,,,,,,,
21,orange,Ferris,7.82,,2017-09-13,2017-09-03,11,Apple,6262,9:19:29,1.048849,7.007,,,,,,11o21,,,,,,,,,
22,orange,Grant,4.399,,2017-09-13,2017-09-03,11,Apple,6262,9:20:59,0.1430722,4.011,,,,,,11o22,,,,,,,,,
23,orange,Ferris,6.677,,2017-09-13,2017-09-03,11,Apple,6262,9:22:14,0.1215016,6.261,,,,,,11o23,,,,,,,,,
24,orange,Ferris,5.067,,2017-09-13,2017-09-03,11,Apple,6262,9:23:33,0.1114044,4.88,,,,,,11o24,,,,,,,,,
25,orange,Ferris,6.087,,2017-09-13,2017-09-03,11,Apple,6262,9:24:53,0.9240882,5.874,,,,,,11o25,,,,,,,,,
26,orange,Ferris,6.949,,2017-09-13,2017-09-03,11,Apple,6262,9:26:24,0.9348325,6.47,,,,,,11o26,,,,,,,,,
27,orange,Milford,10.807,,2017-09-13,2017-09-03,11,Haw,6262,9:27:55,0.2263707,10.128,,,,,,11o27,,,,,,,,,
28,orange,Ferris,10.291,,2017-09-13,2017-09-03,11,Apple,6262,9:29:11,0.1229622,9.897,,,,,,11o28,,,,,,,,,
29,orange,Grant,6.968,,2017-09-13,2017-09-03,11,Apple,6262,9:30:30,0.2096311,6.487,,,,,,11o29,,,,,,,,,
30,orange,Ferris,9.318,,2017-09-13,2017-09-03,11,Apple,6262,9:31:52,1.234325,9.067,,,,,,11o30,,,,,,,,,
31,orange,Milford,8.198,,2017-09-13,2017-09-03,11,Haw,6262,9:33:23,0.1226686,8.014,,,,,,11o31,,,,,,,,,
32,orange,Grant,7.467,,2017-09-13,2017-09-03,11,Apple,6262,9:34:28,0.9797774,6.733,,,,,,11o32,,,,,,,,,
33,orange,Ferris,7.565,,2017-09-13,2017-09-03,11,Apple,6262,9:36:02,0.1505968,7.002,,,,,,11o33,,,,,,,,,
34,orange,Ferris,10.77,,2017-09-13,2017-09-03,11,Apple,6262,9:37:15,0.1477637,10.192,,,,,,11o34,,,,,,,,,
35,orange,Grant,7.017,,2017-09-13,2017-09-03,11,Apple,6262,9:38:40,1.142109,6.523,,,,,,11o35,,,,,,,,,
36,orange,Ferris,6.482,,2017-09-13,2017-09-03,11,Apple,6262,9:40:23,0.1376713,5.991,,,,,,11o36,,,,,,,,,
37,orange,Milford,12.524,,2017-09-13,2017-09-03,11,Haw,6262,9:41:32,0.1532031,11.783,,,,,,11o37,,,,,,,,,
38,orange,Ferris,6.892,,2017-09-13,2017-09-03,11,Apple,6262,9:42:47,9.08E-02,6.458,,,,,,11o38,,,,,,,,,
39,orange,Grant,9.445,,2017-09-13,2017-09-03,11,Apple,6262,9:44:02,1.163228,8.673,,,,,,11o39,,,,,,,,,
40,orange,Ferris,8.01,,2017-09-13,2017-09-03,11,Apple,6262,9:45:34,0.1900096,7.538,,,,,,11o40,,,,,,,,,
41,orange,Grant,7.519,,2017-09-13,2017-09-03,11,Apple,6262,9:47:04,0.3763707,3.274,,,,,looks dead,11o41,,,,,,,,,
42,orange,Grant,7.582,,2017-09-13,2017-09-03,11,Apple,6262,9:48:33,0.2083795,6.986,,,,,,11o42,,,,,,,,,
43,orange,Ferris,7.949,,2017-09-13,2017-09-03,11,Apple,6262,9:50:13,0.2020469,7.507,,,,,,11o43,,,,,,,,,
44,orange,Grant,5.463,,2017-09-13,2017-09-03,11,Apple,6262,9:51:47,0.1265536,5.041,,,,,,11o44,,,,,,,,,
45,orange,Grant,6.386,,2017-09-13,2017-09-03,11,Apple,6262,9:53:04,1.051411,6,,,,,,11o45,,,,,,,,,
46,orange,Milford,7.097,,2017-09-13,2017-09-03,11,Haw,6262,9:54:34,0.1415179,7.097,,,,,,11o46,,,,,,,,,
47,orange,Ferris,6.872,,2017-09-13,2017-09-03,11,Apple,6262,9:55:54,0.1479455,6.557,,,,,,11o47,,,,,,,,,
48,orange,Ferris,5.737,,2017-09-13,2017-09-03,11,Apple,6262,9:57:09,0.1339934,5.08,,,,,,11o48,,,,,,,,,
49,orange,Grant,10.109,,2017-09-13,2017-09-03,11,Apple,6262,9:58:14,0.1213978,9.499,,,,,,11o49,,,,,,,,,
50,orange,Ferris,9.79,,2017-09-13,2017-09-03,11,Apple,6262,9:59:26,0.1430687,9.111,,,,,,11o50,,,,,,,,,
51,orange,Ferris,4.657,,2017-09-13,2017-09-03,11,Apple,6262,10:00:40,0.7442055,4.351,,,,,,11o51,,,,,,,,,
52,orange,Grant,7.702,,2017-09-13,2017-09-03,11,Apple,6262,10:02:06,1.114548,7.105,,,,,,11o52,,,,,,,,,
53,orange,Ferris,6.867,,2017-09-13,2017-09-03,11,Apple,6262,10:03:31,0.8649194,6.298,,,,,,11o53,2017-10-03,32,C8,fly,32,10:25,,,
54,orange,Ferris,10.358,,2017-09-13,2017-09-03,11,Apple,6262,10:05:01,0.1911196,9.785,,,,,,11o54,,,,,,,,,
55,orange,Grant,6.664,,2017-09-13,2017-09-03,11,Apple,6262,10:06:23,0.2632757,6.17,,,,,,11o55,,,,,,,,,
56,orange,Ferris,8.47,,2017-09-13,2017-09-03,11,Apple,6262,10:07:40,0.2042799,7.687,,,,,,11o56,,,,,,,,,
57,orange,Ferris,6.735,,2017-09-13,2017-09-03,11,Apple,6262,10:08:54,0.1040854,6.075,,,,,,11o57,,,,,,,,,
58,orange,Grant,6.767,,2017-09-13,2017-09-03,11,Apple,6262,10:10:08,0.1300451,6.236,,,,,,11o58,,,,,,,,,
59,orange,Grant,9.287,,2017-09-13,2017-09-03,11,Apple,6262,10:11:15,0.1315088,9.177,,,,,,11o59,,,,,,,,,
60,orange,Milford,8.044,,2017-09-13,2017-09-03,11,Haw,6262,10:12:31,0.1776464,7.63,,,,,,11o60,,,,,,,,,
61,orange,Ferris,12.379,,2017-09-13,2017-09-03,11,Apple,6262,10:13:46,0.315036,11.072,,,,,,11o61,,,,,,,,,
62,orange,Grant,6.298,,2017-09-13,2017-09-03,11,Apple,6262,10:15:01,0.3790144,5.266,,,,,,11o62,,,,,,,,,
63,orange,Grant,5.553,,2017-09-13,2017-09-03,11,Apple,6262,10:16:23,0.1166345,5.116,,,,,,11o63,,,,,,,,,
64,orange,Ferris,3.234,,2017-09-13,2017-09-03,11,Apple,6262,10:19:19,7.26E-02,3.073,,,,,looks dead ,11o64,,,,,,,,,
65,orange,Grant,8.375,,2017-09-13,2017-09-03,11,Apple,6262,10:20:31,0.1129783,7.865,,,,,,11o65,,,,,,,,,
66,orange,Grant,4.963,,2017-09-13,2017-09-03,11,Apple,6262,10:21:49,6.75E-02,4.633,,,,,,11o66,,,,,,,,,
67,orange,Ferris,5.679,,2017-09-13,2017-09-03,11,Apple,6262,10:22:57,0.1097737,5.43,,,,,,11o67,,,,,,,,,
68,orange,Grant,8.004,,2017-09-13,2017-09-03,11,Apple,6262,10:24:20,0.1123388,7.414,,,,,,11o68,,,,,,,,,
69,orange,Grant,7.088,,2017-09-13,2017-09-03,11,Apple,6262,10:25:33,0.1525039,6.549,,,,,,11o69,,,,,,,,,
70,orange,Blank,,,2017-09-13,2017-09-03,11,Apple,6262,10:26:40,2.18E-02,,,,,,,11o70,,,,,,,,,
71,orange,Blank,,,2017-09-13,2017-09-03,11,Apple,6262,10:28:10,1.59E-02,,,,,,,11o71,,,,,,,,,
75,orange,Milford,12.08,14:27,2017-09-13,2017-09-03,11,Haw,6262,10:29:14,0.1860628,11.282,6:45,,,,,11o75,,,,,,,,,
1,white,Ferris,8.783,17:04,2017-09-14,2017-09-04,12,Apple,7000,9:44:06,5.54E-02,8.124,12:45,,,,,12w1,,,,,,,,,
2,white,Grant,8.631,,2017-09-14,2017-09-04,12,Apple,7000,9:45:24,9.41E-02,6.406,,,,,,12w2,,,,,,,,,
3,white,Grant,4.26,,2017-09-14,2017-09-04,12,Apple,7000,9:46:40,5.87E-02,3.946,,,,,,12w3,,,,,,,,,
4,white,Milford,11.242,,2017-09-14,2017-09-04,12,Haw,7000,9:48:13,0.1184031,10.551,,,,,,12w4,,,,,,,,,
5,white,Grant,7.141,,2017-09-14,2017-09-04,12,Apple,7000,9:49:33,0.1639035,6.579,,,,,,12w5,,,,,,,,,
6,white,Ferris,7.315,,2017-09-14,2017-09-04,12,Apple,7000,9:51:07,6.49E-02,6.954,,,,,,12w6,,,,,,,,,
7,white,Grant,7.588,,2017-09-14,2017-09-04,12,Apple,7000,9:52:49,0.1271021,6.848,,,,,,12w7,,,,,,,,,
8,white,Milford,8.59,,2017-09-14,2017-09-04,12,Haw,7000,9:54:01,6.80E-02,7.903,,,,,,12w8,,,,,,,,,
9,white,Grant,5.936,,2017-09-14,2017-09-04,12,Apple,7000,9:55:12,0.2201691,4.923,,,,,,12w9,,,,,,,,,
10,white,Grant,9.389,,2017-09-14,2017-09-04,12,Apple,7000,9:56:39,7.28E-02,8.93,,,,,,12w10,,,,,,,,,
11,white,Ferris,5.841,,2017-09-14,2017-09-04,12,Apple,7000,9:58:11,8.53E-02,5.481,,,,,d15 syringe dirty,12w11,,,,,,,,,
12,white,Grant,8.69,,2017-09-14,2017-09-04,12,Apple,7000,9:59:39,8.57E-02,8.191,,,,,,12w12,,,,,,,,,
13,white,MSU,7.368,,2017-09-14,2017-09-04,12,Apple,7000,10:00:52,5.93E-02,6.819,,,,,,12w13,,,,,,,,,
14,white,Grant,7.631,,2017-09-14,2017-09-04,12,Apple,7000,10:02:19,0.1073653,6.977,,,,,,12w14,,,,,,,,,
15,white,Ferris,10.224,,2017-09-14,2017-09-04,12,Apple,7000,10:03:46,0.1039533,9.612,,,,,,12w15,,,,,,,,,
16,white,Grant,9.863,,2017-09-14,2017-09-04,12,Apple,7000,10:05:03,0.1814777,9.546,,,,,,12w16,,,,,,,,,
17,white,Ferris,9.693,,2017-09-14,2017-09-04,12,Apple,7000,10:06:28,8.32E-02,9.324,,,,,,12w17,,,,,,,,,
18,white,Grant,5.628,,2017-09-14,2017-09-04,12,Apple,7000,10:07:55,8.76E-02,5.166,,,,,,12w18,,,,,,,,,
19,white,Grant,4.992,,2017-09-14,2017-09-04,12,Apple,7000,10:09:08,6.34E-02,4.674,,,,,,12w19,,,,,,,,,
20,white,MSU,8.811,,2017-09-14,2017-09-04,12,Apple,7000,10:10:25,9.05E-02,8.192,,,,,,12w20,,,,,,,,,
21,white,Grant,3.612,,2017-09-14,2017-09-04,12,Apple,7000,10:11:45,5.47E-02,3.463,,,,,,12w21,,,,,,,,,
22,white,Grant,5.685,,2017-09-14,2017-09-04,12,Apple,7000,10:12:55,4.22E-02,5.289,,,,,,12w22,,,,,,,,,
23,white,Grant,6.505,,2017-09-14,2017-09-04,12,Apple,7000,10:14:05,0.1091866,6.073,,,,,,12w23,,,,,,,,,
24,white,Ferris,10.222,,2017-09-14,2017-09-04,12,Apple,7000,10:15:13,6.80E-02,9.622,,,,,,12w24,,,,,,,,,
25,white,Grant,5.966,,2017-09-14,2017-09-04,12,Apple,7000,10:16:46,7.24E-02,5.515,,,,,,12w25,,,,,,,,,
26,white,Grant,9.691,,2017-09-14,2017-09-04,12,Apple,7000,10:18:04,0.2874,3.022,,,,,,12w26,,,,,,,,,
27,white,Ferris,11.557,,2017-09-14,2017-09-04,12,Apple,7000,10:19:29,0.1089849,10.808,,,,,,12w27,,,,,,,,,
28,white,Milford,8.866,,2017-09-14,2017-09-04,12,Haw,7000,10:20:50,0.7247808,8.088,,,,,,12w28,,,,,,,,,
29,white,Grant,10.679,,2017-09-14,2017-09-04,12,Apple,7000,10:22:15,1.121949,2.906,,,,,,12w29,,,,,,,,,
30,white,Ferris,10.161,,2017-09-14,2017-09-04,12,Apple,7000,10:23:30,0.7199153,9.598,,,,,,12w30,,,,,,,,,
31,white,Grant,5.577,,2017-09-14,2017-09-04,12,Apple,7000,10:25:11,0.413033,5.212,,,,,,12w31,,,,,,,,,
32,white,Ferris,5.317,,2017-09-14,2017-09-04,12,Apple,7000,10:26:36,5.65E-02,5.166,,,,,,12w32,,,,,,,,,
33,white,Grant,4.489,,2017-09-14,2017-09-04,12,Apple,7000,10:27:49,0.1614346,1.668,,,,,,12w33,,,,,,,,,
34,white,Grant,4.179,,2017-09-14,2017-09-04,12,Apple,7000,10:29:20,0.2541237,1.418,,,,,,12w34,,,,,,,,,
35,white,Grant,8.693,,2017-09-14,2017-09-04,12,Apple,7000,10:30:26,0.326465,5.694,,,,,,12w35,,,,,,,,,
36,white,Milford,8.225,,2017-09-14,2017-09-04,12,Haw,7000,10:31:36,0.1007219,7.577,,,,,,12w36,,,,,,,,,
37,white,Grant,9.25,,2017-09-14,2017-09-04,12,Apple,7000,10:32:49,7.40E-02,8.464,,,,,,12w37,,,,,,,,,
38,white,Grant,5.733,,2017-09-14,2017-09-04,12,Apple,7000,10:34:29,5.51E-02,5.261,,,,,,12w38,,,,,,,,,
39,white,Grant,7.555,,2017-09-14,2017-09-04,12,Apple,7000,10:36:01,9.92E-02,7.007,,,,,,12w39,,,,,,,,,
40,white,Ferris,7.29,,2017-09-14,2017-09-04,12,Apple,7000,10:37:25,0.5055474,6.491,,,,,,12w40,,,,,,,,,
41,white,Grant,5.884,,2017-09-14,2017-09-04,12,Apple,7000,10:38:57,8.43E-02,5.296,,,,,,12w41,,,,,,,,,
42,white,Grant,5.95,,2017-09-14,2017-09-04,12,Apple,7000,10:40:25,0.1069683,5.326,,,,,,12w42,,,,,,,,,
43,white,Grant,9.32,,2017-09-14,2017-09-04,12,Apple,7000,10:41:32,0.136772,8.767,,,,,,12w43,,,,,,,,,
44,white,Milford,8.947,,2017-09-14,2017-09-04,12,Haw,7000,10:43:00,5.76E-02,8.253,,,,,,12w44,,,,,,,,,
45,white,Grant,8.881,,2017-09-14,2017-09-04,12,Apple,7000,10:44:10,0.1771578,8.056,,,,,,12w45,,,,,,,,,
46,white,Ferris,8.926,,2017-09-14,2017-09-04,12,Apple,7000,10:45:21,7.28E-02,8.155,,,,,,12w46,,,,,,,,,
47,white,Grant,6.557,,2017-09-14,2017-09-04,12,Apple,7000,10:46:35,0.6300822,5.997,,,,,,12w47,,,,,,,,,
48,white,Milford,9.446,,2017-09-14,2017-09-04,12,Haw,7000,10:48:10,8.76E-02,8.757,,,,,,12w48,,,,,,,,,
49,white,Grant,5.402,,2017-09-14,2017-09-04,12,Apple,7000,10:49:18,0.3978092,4.924,,,,,,12w49,,,,,,,,,
50,white,Grant,7.689,,2017-09-14,2017-09-04,12,Apple,7000,10:50:45,0.1115295,7.052,,,,,,12w50,,,,,,,,,
51,white,Grant,3.825,,2017-09-14,2017-09-04,12,Apple,7000,10:52:02,0.274817,3.556,,,,,,12w51,,,,,,,,,
52,white,Grant,9.341,,2017-09-14,2017-09-04,12,Apple,7000,10:53:31,0.1408426,8.574,,,,,,12w52,,,,,,,,,
53,white,Ferris,7.49,,2017-09-14,2017-09-04,12,Apple,7000,10:54:42,6.42E-02,7.189,,,,,,12w53,,,,,,,,,
54,white,Grant,5.657,,2017-09-14,2017-09-04,12,Apple,7000,10:55:56,6.52E-02,5.305,,,,,,12w54,,,,,,,,,
55,white,Grant,6.357,,2017-09-14,2017-09-04,12,Apple,7000,10:57:18,5.12E-02,5.765,,,,,,12w55,,,,,,,,,
56,white,Grant,8.057,,2017-09-14,2017-09-04,12,Apple,7000,10:58:37,9.13E-02,7.625,,,,,,12w56,,,,,,,,,
57,white,Milford,7.514,,2017-09-14,2017-09-04,12,Haw,7000,11:00:11,6.89E-02,7.098,,,,,,12w57,,,,,,,,,
58,white,Grant,6.339,,2017-09-14,2017-09-04,12,Apple,7000,11:01:15,0.2023468,4.162,,,,,,12w58,,,,,,,,,
59,white,Ferris,7.375,,2017-09-14,2017-09-04,12,Apple,7000,11:02:30,6.64E-02,6.83,,,,,,12w59,,,,,,,,,
60,white,Grant,7.967,,2017-09-14,2017-09-04,12,Apple,7000,11:04:03,0.0855639,7.298,,,,,,12w60,,,,,,,,,
61,white,Ferris,6.43,,2017-09-14,2017-09-04,12,Apple,7000,11:06:47,0.0789437,5.947,,,,,,12w61,,,,,,,,,
62,white,Grant,4.48,,2017-09-14,2017-09-04,12,Apple,7000,11:08:03,0.1332537,4.149,,,,,,12w62,,,,,,,,,
63,white,Grant,10.278,,2017-09-14,2017-09-04,12,Apple,7000,11:09:16,0.344875,3.56,,,,,,12w63,,,,,,,,,
64,white,Ferris,10.496,,2017-09-14,2017-09-04,12,Apple,7000,11:10:28,9.24E-02,9.517,,,,,,12w64,,,,,,,,,
65,white,Grant,4.553,,2017-09-14,2017-09-04,12,Apple,7000,11:11:37,0.4755291,2.196,,,,,,12w65,,,,,,,,,
66,white,Grant,5.9,,2017-09-14,2017-09-04,12,Apple,7000,11:13:02,5.75E-02,5.61,,,,,,12w66,,,,,,,,,
67,white,Ferris,7.774,,2017-09-14,2017-09-04,12,Apple,7000,11:14:24,0.0897368,7.186,,,,,,12w67,,,,,,,,,
68,white,Grant,6.874,,2017-09-14,2017-09-04,12,Apple,7000,11:15:43,7.50E-02,6.357,,,,,,12w68,,,,,,,,,
69,white,Grant,8.439,,2017-09-14,2017-09-04,12,Apple,7000,11:16:58,5.71E-02,8.193,,,,,,12w69,,,,,,,,,
70,white,Ferris,5.704,,2017-09-14,2017-09-04,12,Apple,7000,11:18:13,0.043973,5.429,,,,,,12w70,,,,,,,,,
71,white,Grant,9.074,,2017-09-14,2017-09-04,12,Apple,7000,11:19:22,0.1064432,8.314,,,,,,12w71,,,,,,,,,
72,white,Ferris,8.865,,2017-09-14,2017-09-04,12,Apple,7000,11:20:34,0.1096119,8.443,,,,,,12w72,,,,,,,,,
73,white,Grant,8.965,,2017-09-14,2017-09-04,12,Apple,7000,11:22:22,9.08E-02,8.307,,,,,,12w73,,,,,,,,,
74,white,Grant,6.209,,2017-09-14,2017-09-04,12,Apple,7000,11:23:33,5.38E-02,5.835,,,,,,12w74,,,,,,,,,
75,white,Ferris,6.12,,2017-09-14,2017-09-04,12,Apple,7000,11:24:56,0.5173169,5.744,,,,,,12w75,,,,,,,,,
76,white,Blank,,,2017-09-14,2017-09-04,12,Apple,7000,11:26:22,1.22E-02,,,,,,,12w76,,,,,,,,,
77,white,Blank,,17:27,2017-09-14,2017-09-04,12,Apple,7000,11:27:20,9.33E-03,,13:26,,,,,12w77,,,,,,,,,
1,blue,MSU,10.96,16:30,2017-09-14,2017-09-04,12,Apple,6262,9:44:06,0.1976725,9.871,13:30,,,,,12b1,,,,,,,,,
2,blue,Grant,8.28,,2017-09-14,2017-09-04,12,Apple,6262,9:45:24,0.1740884,7.58,,,,,,12b2,,,,,,,,,
3,blue,Ferris,5.826,,2017-09-14,2017-09-04,12,Apple,6262,9:46:40,0.7487298,5.45,,,,,,12b3,,,,,,,,,
4,blue,Grant,9.072,,2017-09-14,2017-09-04,12,Apple,6262,9:48:13,0.2053956,8.565,,,,,,12b4,,,,,,,,,
5,blue,Milford,10.207,,2017-09-14,2017-09-04,12,Haw,6262,9:49:33,1.308943,9.266,,,,,,12b5,,,,,,,,,
6,blue,Grant,9.83,,2017-09-14,2017-09-04,12,Apple,6262,9:51:07,2.092909,7.524,,,,,,12b6,,,,,,,,,
7,blue,Grant,8.041,,2017-09-14,2017-09-04,12,Apple,6262,9:52:49,0.1326049,7.517,,,,,,12b7,,,,,,,,,
8,blue,Ferris,6.207,,2017-09-14,2017-09-04,12,Apple,6262,9:54:01,0.1092344,5.883,,,,,,12b8,,,,,,,,,
9,blue,Grant,3.219,,2017-09-14,2017-09-04,12,Apple,6262,9:55:12,1.621185,0.531,,,,,,12b9,,,,,,,,,
10,blue,Milford,7.591,,2017-09-14,2017-09-04,12,Haw,6262,9:56:39,2.01776,3.308,,,,,"d15 respirometry done but pupae already smashed, kept for overwintering",12b10,,,,,,,,,
11,blue,Grant,4.262,,2017-09-14,2017-09-04,12,Apple,6262,9:58:11,0.5401859,3.934,,,,,,12b11,,,,,,,,,
12,blue,Ferris,7.036,,2017-09-14,2017-09-04,12,Apple,6262,9:59:39,0.2189396,6.617,,,,,,12b12,,,,,,,,,
13,blue,Grant,6.101,,2017-09-14,2017-09-04,12,Apple,6262,10:00:52,0.9448476,5.659,,,,,,12b13,,,,,,,,,
14,blue,Grant,5.278,,2017-09-14,2017-09-04,12,Apple,6262,10:02:19,0.5212889,4.017,,,,,d15 syringe dirty,12b14,,,,,,,,,
15,blue,Ferris,8.179,,2017-09-14,2017-09-04,12,Apple,6262,10:03:46,0.2207049,7.576,,,,,,12b15,,,,,,,,,
16,blue,Grant,6.795,,2017-09-14,2017-09-04,12,Apple,6262,10:05:03,0.1854789,,,,,,squished,12b16,,,,,,,,,
17,blue,Grant,3.936,,2017-09-14,2017-09-04,12,Apple,6262,10:06:28,0.6502768,3.601,,,,,,12b17,,,,,,,,,
18,blue,Ferris,5.878,,2017-09-14,2017-09-04,12,Apple,6262,10:07:55,0.1930356,5.776,,,,,,12b18,,,,,,,,,
