Ind_ID,tape,Site_name,mass_day10,purge_time_1,purge1,collection_date,day10,cohort_date,cohort_day,Host,Li-cor_1,resp_time_1,resp_day11,mass_day14,purge_time_2,resp_time_2,resp_day15,Li_cor2,notes,Resp_code,treatment,uniqueID,eclosion_date,eclosion_days,well_id,organism,Trikinetics_position,Trik_monitor,Trikinetics_entry_LD_time,Trikinetic_exit_date,Trikinetics_exit_LD_time,notes_2,Free_run_trik_monitor,Free_run_trik_position,Free_run_entry_date,Free_run_entry_time,Free_run_exit_date,Free_run_exit_time,notes_3,
11,white,OG,10.213,,11.21919192,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,13:52:02,0.2314128,9.288,,10:26:38,0.196483,6262,"d11 syringe dirty, changed after resp d11",1,,18w11,,,,,,,,,,,,,,,,,,
12,white,OG,1.634,,11.22777778,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,,,,,,,6262,d11 dead. Removed (respirometry not done),0,,18w12,,,,,,,,,,,,,,,,,,
13,white,OG,8.559,,11.23636364,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,13:54:09,0.2063469,7.885,,10:28:27,0.1404632,6262,,1,,18w13,,,,,,,,,,,,,,,,,,
14,white,OG,4.411,,11.24494949,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,13:56:14,1.35514,4.092,,10:30:15,0.1390518,6262,,1,,18w14,,,,,,,,,,,,,,,,,,
15,white,OG,7.536,,11.25353535,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,13:59:06,1.87E-02,6.887,,10:31:47,1.017488,6262,,1,,18w15,,,,,,,,,,,,,,,,,,
16,white,OG,5.98,,11.26212121,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,,,,,,,6262,appears to be dead. resp d11 not done. Removed,0,RT,18w16,2017-10-10,30,F9,fly,19,1,15:54,2017-10-13,13:39,frozen,,,,,,,,
17,white,OG,7.686,,11.27070707,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,14:01:27,0.1688562,7.094,,10:33:42,0.1966954,6262,,1,RT,18w17,2017-11-22,72,E2,fly,4,2,14:34,2017-11-30,21:21,2017-11-27 changed water 11:22; 2017-11-30 changed water 9:32 ,4,3,2017-11-30,21:21,,,,
18,white,OG,9.655,,11.27929293,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,14:03:14,0.2149431,8.853,,10:35:14,0.2016797,6262,,1,,18w18,,,,,,,,,,,,,,,,,,
19,white,OG,4.956,,11.28787879,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,14:04:59,0.8923329,4.333,,10:37:07,0.7066576,6262,,1,,18w19,,,,,,,,,,,,,,,,,,
20,white,OG,7.097,,11.29646465,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,14:06:47,1.366056,6.593,,10:38:48,1.060672,6262,,1,RT,18w20,2017-10-12,32,F7,fly,19,2,20:21,2017-10-16,17:46,frozen,,,,,,,,
21,white,OG,5.522,,11.30505051,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,,,,,,,6262,"molded, removed, resp d11 not done",0,,18w21,,,,,,,,,,,,,,,,,,
22,white,OG,4.466,,11.31363636,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,14:09:15,0.1806166,4.312,,10:41:30,0.1472158,6262,,1,,18w22,,,,,,,,,,,,,,,,,,
23,white,OG,6.28,,11.32222222,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,14:10:44,1.954461,4.14,,10:43:03,1.003191,6262,,1,,18w23,,,,,,,,,,,,,,,,,,
24,white,OG,4.193,,11.33080808,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,14:12:30,1.046579,3.859,,10:44:44,0.7908702,6262,,1,,18w24,,,,,,,,,,,,,,,,,,
25,white,OG,10.557,,11.33939394,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,14:14:07,0.217341,9.773,,10:46:30,0.1149466,6262,,1,,18w25,,,,,,,,,,,,,,,,,,
26,white,OG,5.145,,11.3479798,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,14:15:39,0.130183,4.553,,10:47:54,0.0876708,6262,,1,,18w26,,,,,,,,,,,,,,,,,,
27,white,OG,6.708,,11.35656566,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,14:17:09,0.4395424,5.729,,10:49:28,0.2231123,6262,,1,,18w27,,,,,,,,,,,,,,,,,,
28,white,OG,7.117,,11.36515152,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,14:18:46,0.1706153,6.745,,10:51:03,9.29E-02,6262,,1,,18w28,,,,,,,,,,,,,,,,,,
29,white,OG,4.965,,11.37373737,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,14:20:16,0.9533111,4.546,,10:52:35,0.7625247,6262,,1,,18w29,,,,,,,,,,,,,,,,,,
30,white,OG,6.622,,11.38232323,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,14:22:26,0.168262,6.096,,10:54:17,6.00E-02,6262,,1,,18w30,,,,,,,,,,,,,,,,,,
31,white,OG,6.419,,11.39090909,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,14:23:54,0.1594743,5.871,,10:55:47,5.84E-02,6262,,1,,18w31,,,,,,,,,,,,,,,,,,
32,white,Blank,,,11.39949495,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,14:25:19,2.48E-02,,,10:57:15,1.52E-02,6262,,1,,18w32,,,,,,,,,,,,,,,,,,
33,white,Blank,,,11.40808081,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,14:26:49,2.84E-02,,15:21,10:58:41,1.36E-02,6262,,1,,18w33,,,,,,,,,,,,,,,,,,
34,white,OG,4.758,11:25,11.41666667,2017-08-21,2017-09-20,2017-09-10,18,Apple,6262,,,,,,,6262,"dead, resp d11 not done",0,,18w34,,,,,,,,,,,,,,,,,,
1,orange,OG,4.547,10:47,10.78333333,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,9:57:17,0.2321596,4.193,13:07,9:25:26,0.1536893,6262,,1,,19o1,,,,,,,,,,,,,,,,,,
2,orange,OG,11.017,,10.79191919,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,9:59:00,0.3262973,10.28,,9:27:01,0.2787961,6262,,1,,19o2,,,,,,,,,,,,,,,,,,
3,orange,OG,9.777,,10.80050505,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:00:38,3.620359,,,,,6262,squished;removed ,0,,19o3,,,,,,,,,,,,,,,,,,
4,orange,OG,7.241,,10.80909091,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:02:53,0.1505308,6.737,,9:29:08,0.1860597,6262,,1,,19o4,,,,,,,,,,,,,,,,,,
5,orange,OG,5.452,,10.81767677,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:04:33,0.9663001,4.937,,9:31:14,0.7545438,6262,,1,,19o5,,,,,,,,,,,,,,,,,,
6,orange,OG,4.877,,10.82626263,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:06:25,1.441281,,,9:33:57,0.1777935,6262,squished; removed ,0,,19o6,,,,,,,,,,,,,,,,,,
7,orange,OG,4.953,,10.83484848,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:08:16,0.215395,4.604,,9:36:00,0.1895384,6262,,1,RT,19o7,2017-10-25,44,B8,fly,1,1,9:52,2017-11-02,21:17,changed water 2017-10-29 2:36,4,20,2017-11-02,21:41,2017-11-15,21:35,,
8,orange,OG,6.358,,10.84343434,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:09:54,0.1900893,5.414,,9:37:40,0.1131311,6262,,1,,19o8,,,,,,,,,,,,,,,,,,
9,orange,OG,5.888,,10.8520202,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:11:20,0.1929558,5.504,,9:39:16,0.1170902,6262,,1,,19o9,,,,,,,,,,,,,,,,,,
10,orange,OG,8.081,,10.86060606,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:12:57,0.5299122,3.724,,9:40:53,0.1901263,6262,,1,,19o10,,,,,,,,,,,,,,,,,,
11,orange,OG,6.636,,10.86919192,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:17:39,0.1594321,,,,,6262,not in vial; lost,0,,19o11,,,,,,,,,,,,,,,,,,
12,orange,OG,6.805,,10.87777778,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:19:19,0.1334949,6.377,,9:42:29,0.373135,6262,,1,,19o12,,,,,,,,,,,,,,,,,,
13,orange,OG,8.006,,10.88636364,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:20:50,0.4394091,4.145,,9:43:54,1.17356,6262,,1,,19o13,,,,,,,,,,,,,,,,,,
14,orange,OG,9.524,,10.89494949,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:22:31,1.611578,8.592,,9:45:27,9.77E-02,6262,,1,,19o14,,,,,,,,,,,,,,,,,,
15,orange,Milford,8.486,,10.90353535,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:24:24,0.2291942,7.798,,9:47:19,0.225715,6262,,1,,19o15,,,,,,,,,,,,,,,,,,
16,orange,OG,3.315,,10.91212121,2017-08-21,2017-09-21,2017-09-11,19,Haw,6262,10:26:11,0.3178816,2.255,,9:49:40,0.882462,6262,,1,,19o16,,,,,,,,,,,,,,,,,,
17,orange,OG,6.477,,10.92070707,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:27:40,1.187991,5.947,,9:51:22,0.7672157,6262,,1,RT,19o17,2017-10-14,33,E12,fly,,,,2017-10-14,11:21,not put into trikinetics because it died,,,,,,,,
18,orange,OG,10.535,,10.92929293,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:29:15,0.4688924,7.623,,9:53:21,0.1290249,6262,,1,,19o18,,,,,,,,,,,,,,,,,,
19,orange,OG,5.968,,10.93787879,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:30:59,0.2281495,5.553,,9:54:47,1.40467,6262,,1,,19o19,,,,,,,,,,,,,,,,,,
20,orange,OG,9.332,,10.94646465,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:32:44,1.818178,8.726,,9:56:23,0.1370349,6262,,1,,19o20,,,,,,,,,,,,,,,,,,
21,orange,OG,4.768,,10.95505051,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:34:24,0.4333797,2.295,,9:57:59,2.75E-02,6262,,1,,19o21,,,,,,,,,,,,,,,,,,
22,orange,OG,6.089,,10.96363636,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:35:57,0.4381161,2.401,,9:59:28,0.1736945,6262,,1,,19o22,,,,,,,,,,,,,,,,,,
23,orange,OG,11.937,,10.97222222,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:37:38,0.2551621,10.698,,10:01:23,1.158241,6262,,1,,19o23,,,,,,,,,,,,,,,,,,
24,orange,OG,8.091,,10.98080808,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:38:59,1.316244,7.533,,10:03:07,1.284562,6262,,1,,19o24,,,,,,,,,,,,,,,,,,
25,orange,OG,9.706,,10.98939394,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:40:43,1.730364,9.239,,10:04:29,0.4704416,6262,,1,,19o25,,,,,,,,,,,,,,,,,,
26,orange,OG,7.202,,10.9979798,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:42:26,0.1805878,6.614,,10:06:14,0.1020531,6262,,1,RT,19o26,2017-10-23,42,B2,fly,23,2,10:59,2017-10-31,21:12,disturbed to check for dead 2017-10-30 10:18,5,29,2017-10-31,21:12,2017-11-28,21:08,changed water 2017-11-13 21:36 ,
27,orange,OG,6.121,,11.00656566,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:43:58,0.2023559,5.694,,10:07:41,1.00356,6262,,1,,19o27,,,,,,,,,,,,,,,,,,
28,orange,OG,8.021,,11.01515152,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:45:50,1.342606,7.398,,10:09:46,0.1274268,6262,,1,RT,19o28,2017-10-12,31,G1,fly,31,2,20:21,2017-10-20,20:16,disturbed 2017-10-22 to check deaths;20:40,4,25,2017-10-20,20:24,,,disturbed to check death 2017-11-08 21:44; changed water 2017-11-08 22:17,
29,orange,OG,8.658,,11.02373737,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:47:42,0.2144555,8.184,,10:11:03,9.00E-02,6262,,1,,19o29,,,,,,,,,,,,,,,,,,
30,orange,OG,6.604,,11.03232323,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:49:20,0.1635122,6.089,,10:12:21,7.64E-03,6262,,1,,19o30,,,,,,,,,,,,,,,,,,
31,orange,OG,4.807,,11.04090909,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:53:08,0.6637222,1.991,,10:13:41,9.55E-02,6262,,1,,19o31,,,,,,,,,,,,,,,,,,
32,orange,OG,7.955,,11.04949495,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:55:02,0.1394563,7.457,,10:15:09,4.42E-04,6262,,1,,19o32,,,,,,,,,,,,,,,,,,
33,orange,Blank,,,11.05808081,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:56:45,1.61E-02,,,10:15:32,8.94E-03,6262,,1,,19o33,,,,,,,,,,,,,,,,,,
34,orange,Blank,,11:04,11.06666667,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:57:56,1.73E-02,,13:18,10:17:10,9.94E-03,6262,,1,,19o34,,,,,,,,,,,,,,,,,,
1,red,OG,5.115,11:04,11.06666667,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,9:57:17,5.62E-02,4.997,12:54,9:25:26,1.76E-02,7000,,1,,19r1,,,,,,,,,,,,,,,,,,
2,red,OG,7.662,,11.07424242,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,9:59:00,9.99E-02,6.789,,9:27:01,0.1073624,7000,,1,,19r2,,,,,,,,,,,,,,,,,,
3,red,OG,7.998,,11.08181818,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:00:38,1.122317,,,,,7000,dead and removed,0,,19r3,,,,,,,,,,,,,,,,,,
4,red,OG,4.043,,11.08939394,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:02:53,0.3722767,,,,,7000,no sample,0,,19r4,,,,,,,,,,,,,,,,,,
5,red,OG,6.205,,11.0969697,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:04:33,0.106737,5.82,,9:29:08,9.68E-02,7000,,1,,19r5,,,,,,,,,,,,,,,,,,
6,red,OG,12.283,,11.10454545,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:06:25,0.1927551,11.466,,9:31:14,0.1026168,7000,,1,,19r6,,,,,,,,,,,,,,,,,,
7,red,OG,6.521,,11.11212121,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:08:16,0.2750917,5.905,,9:33:57,0.1420681,7000,,1,RT,19r7,2017-11-05,55,D4,fly,3,2,18:49,2017-11-06,9:56,not fully eclosed,,,,,,,,
8,red,OG,9.84,,11.11969697,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:09:54,0.1537569,9.171,,9:36:00,6.17E-02,7000,,1,,19r8,,,,,,,,,,,,,,,,,,
9,red,OG,8.35,,11.12727273,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:11:20,0.1124315,7.867,,9:37:40,9.06E-02,7000,,1,,19r9,,,,,,,,,,,,,,,,,,
10,red,OG,8.551,,11.13484848,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:12:57,0.8857433,,,,,7000,missing; lost,0,,19r10,,,,,,,,,,,,,,,,,,
11,red,OG,6.032,,11.14242424,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:17:39,0.1564543,5.646,,9:39:16,0.1351351,7000,,1,,19r11,,,,,,,,,,,,,,,,,,
12,red,OG,6.193,,11.15,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:19:19,0.1525812,6.08,,9:40:53,0.1855269,7000,,1,,19r12,,,,,,,,,,,,,,,,,,
13,red,OG,2.732,,11.15757576,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:20:50,0.3630015,,,,,7000,dead and removed,0,,19r13,,,,,,,,,,,,,,,,,,
14,red,OG,12.737,,11.16515152,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:22:31,0.1555723,11.804,,9:42:29,0.1305456,7000,,1,,19r14,,,,,,,,,,,,,,,,,,
15,red,OG,4.355,,11.17272727,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:24:24,1.74853,,,,,7000,dead and removed,0,,19r15,,,,,,,,,,,,,,,,,,
16,red,OG,7.539,,11.18030303,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:26:11,0.1144646,6.749,,9:43:54,7.01E-02,7000,,1,,19r16,,,,,,,,,,,,,,,,,,
17,red,OG,5.837,,11.18787879,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:27:40,9.31E-02,5.458,,9:45:27,0.0664527,7000,,1,,19r17,,,,,,,,,,,,,,,,,,
18,red,OG,5.602,,11.19545455,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:29:15,0.2612205,4.584,,9:47:19,0.1466298,7000,,1,,19r18,,,,,,,,,,,,,,,,,,
19,red,OG,6.219,,11.2030303,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:30:59,1.80636,2.33,,9:49:40,3.29E-02,7000,,1,,19r19,,,,,,,,,,,,,,,,,,
20,red,OG,7.285,,11.21060606,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:32:44,0.7132418,6.741,,9:51:22,0.5808361,7000,,1,,19r20,,,,,,,,,,,,,,,,,,
21,red,OG,7.592,,11.21818182,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:34:24,0.1001047,7.016,,9:53:21,5.20E-02,7000,,1,,19r21,,,,,,,,,,,,,,,,,,
22,red,OG,4.126,,11.22575758,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:35:57,0.564571,3.774,,9:54:47,0.4504891,7000,,1,,19r22,,,,,,,,,,,,,,,,,,
23,red,OG,11.145,,11.23333333,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:37:38,0.157279,10.439,,9:56:23,0.1227713,7000,,1,,19r23,,,,,,,,,,,,,,,,,,
24,red,OG,6.676,,11.24090909,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:38:59,0.28744,5.896,,9:57:59,0.1056791,7000,,1,,19r24,,,,,,,,,,,,,,,,,,
25,red,OG,9.283,,11.24848485,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:40:43,9.22E-02,8.874,,9:59:28,7.01E-02,7000,,1,,19r25,,,,,,,,,,,,,,,,,,
26,red,OG,4.069,,11.25606061,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:42:26,0.3107238,,,,,7000,squished; removed ,0,,19r26,,,,,,,,,,,,,,,,,,
27,red,OG,5.743,,11.26363636,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:43:58,9.87E-02,5.358,,10:01:23,6.55E-02,7000,,1,,19r27,,,,,,,,,,,,,,,,,,
28,red,OG,2.54,,11.27121212,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:45:50,7.81E-02,2.216,,10:03:07,5.42E-02,7000,,1,,19r28,,,,,,,,,,,,,,,,,,
29,red,OG,6.989,,11.27878788,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:47:42,0.3888482,2.763,,10:04:29,2.09E-02,7000,,1,,19r29,,,,,,,,,,,,,,,,,,
30,red,OG,4.154,,11.28636364,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:49:20,0.3503578,,,,,7000,syrringe missing; lost ,0,,19r30,,,,,,,,,,,,,,,,,,
31,red,OG,5.942,,11.29393939,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:53:08,0.2505715,,,,,7000,not in syringe; lost,0,,19r31,,,,,,,,,,,,,,,,,,
32,red,OG,6.602,,11.30151515,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:55:02,0.112286,6.024,,10:06:14,6.99E-02,7000,,1,,19r32,,,,,,,,,,,,,,,,,,
33,red,Blank,,,11.30909091,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:56:45,1.16E-02,,,10:07:41,7.40E-03,7000,,1,,19r33,,,,,,,,,,,,,,,,,,
34,red,Blank,,11:19,11.31666667,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:57:56,1.12E-02,,13:05,10:09:46,4.22E-03,7000,,1,,19r34,,,,,,,,,,,,,,,,,,
1,red,OG,2.93,13:43,13.71666667,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:11:20,6.25E-02,1.162,14:58,9:53:09,2.27E-02,7000,,1,,20r1,,,,,,,,,,,,,,,,,,
2,red,OG,6.059,,13.72685185,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:12:44,0.7499059,3.061,,9:57:11,0.7005965,7000,,1,,20r2,,,,,,,,,,,,,,,,,,
3,red,OG,5.593,,13.73703704,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:14:22,7.23E-02,5.145,,9:59:12,7.02E-02,7000,,1,,20r3,,,,,,,,,,,,,,,,,,
4,red,OG,4.95,,13.74722222,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:15:43,0.4807305,4.541,,10:00:50,0.4403094,7000,,1,RT,20r4,2017-10-13,31,F12,fly,2,2,17:33,2017-10-14,10:55,"not completely eclosed when put in trikinetics, stuck into pupae",,,,,,,,
5,red,OG,5.896,,13.75740741,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:17:23,7.29E-02,5.484,,10:02:29,6.69E-02,7000,,1,,20r5,,,,,,,,,,,,,,,,,,
6,red,OG,6.445,,13.76759259,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:18:52,0.1921307,2.064,,10:08:13,1.47E-02,7000,,1,,20r6,,,,,,,,,,,,,,,,,,
7,red,OG,6.019,,13.77777778,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:20:42,7.69E-02,5.485,,10:10:48,8.35E-02,7000,,1,,20r7,,,,,,,,,,,,,,,,,,
8,red,OG,8.68,,13.78796296,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:22:41,8.46E-02,8.11,,10:13:17,0.082041,7000,,1,,20r8,,,,,,,,,,,,,,,,,,
9,red,OG,7.314,,13.79814815,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:24:09,9.97E-02,6.713,,10:14:53,0.1506628,7000,,1,,20r9,,,,,,,,,,,,,,,,,,
10,red,OG,7.74,,13.80833333,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:25:39,8.73E-02,7.12,,10:17:17,9.81E-02,7000,,1,,20r10,,,,,,,,,,,,,,,,,,
11,red,OG,8.782,,13.81851852,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:27:07,0.1315478,8.332,,10:18:45,0.0767448,7000,,1,,20r11,,,,,,,,,,,,,,,,,,
12,red,OG,6.707,,13.8287037,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:28:51,5.18E-02,6.302,,10:20:14,6.88E-02,7000,,1,,20r12,,,,,,,,,,,,,,,,,,
13,red,OG,4.754,,13.83888889,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:30:32,4.09E-02,4.672,,10:22:51,2.85E-02,7000,,1,,20r13,,,,,,,,,,,,,,,,,,
14,red,OG,8.11,,13.84907407,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:32:06,0.1759696,6.745,,10:23:58,0.1415972,7000,,1,,20r14,,,,,,,,,,,,,,,,,,
15,red,OG,7.03,,13.85925926,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:33:47,0.1999103,5.527,,10:25:23,0.1210337,7000,,1,,20r15,,,,,,,,,,,,,,,,,,
16,red,OG,7.898,,13.86944444,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:35:14,7.51E-02,,,,,7000,dead,0,,20r16,,,,,,,,,,,,,,,,,,
17,red,OG,5.84,,13.87962963,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:36:53,9.08E-03,5.405,,10:26:48,1.202698,7000,,1,,20r17,,,,,,,,,,,,,,,,,,
18,red,Blank,,,13.88981481,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:38:53,9.65E-03,,,10:28:26,5.46E-02,7000,,1,,20r18,,,,,,,,,,,,,,,,,,
19,red,Blank,,13:54,13.9,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:40:01,1.97E-04,,15:09,10:30:18,1.12E-02,7000,,1,,20r19,,,,,,,,,,,,,,,,,,
1,blue,OG,7.792,14:54,14.9,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:11:20,0.1393292,7.308,14:49,9:53:09,6.80E-02,6262,,1,,20b1,,,,,,,,,,,,,,,,,,
2,blue,OG,7.879,,14.91851852,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:12:44,1.18431,7.392,,9:57:11,1.228025,6262,,1,,20b2,,,,,,,,,,,,,,,,,,
3,blue,OG,5.097,,14.93703704,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:14:22,4.81E-02,4.66,,,,6262,killed,0,,20b3,,,,,,,,,,,,,,,,,,
4,blue,OG,9.374,,14.95555556,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:15:43,0.2108481,8.883,,9:59:12,0.1874608,6262,,1,,20b4,,,,,,,,,,,,,,,,,,
5,blue,OG,6.692,,14.97407407,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:17:23,0.1776059,6.107,,10:00:50,0.192865,6262,,1,,20b5,,,,,,,,,,,,,,,,,,
6,blue,OG,8.861,,14.99259259,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:18:52,0.1672918,8.372,,10:02:29,8.76E-02,6262,,1,,20b6,,,,,,,,,,,,,,,,,,
7,blue,OG,7.904,,15.01111111,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:20:42,2.167835,,,,,6262,dead,0,,20b7,,,,,,,,,,,,,,,,,,
8,blue,OG,9.502,,15.02962963,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:22:41,0.1616183,8.816,,10:08:13,0.1628362,6262,,1,,20b8,,,,,,,,,,,,,,,,,,
9,blue,OG,6.634,,15.04814815,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:24:09,0.1558297,6.167,,10:10:48,0.1816742,6262,,1,,20b9,,,,,,,,,,,,,,,,,,
10,blue,OG,7.07,,15.06666667,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:25:39,0.1492172,6.485,,10:13:17,0.1201443,6262,,1,,20b10,,,,,,,,,,,,,,,,,,
11,blue,OG,6.846,,15.08518519,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:27:07,0.158086,6.195,,10:14:53,9.15E-02,6262,,1,,20b11,,,,,,,,,,,,,,,,,,
12,blue,OG,8.295,,15.1037037,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:28:51,0.5286152,4.453,,10:17:17,1.33985,6262,,1,,20b12,,,,,,,,,,,,,,,,,,
13,blue,OG,10.631,,15.12222222,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:30:32,0.2694785,9.908,,10:18:45,0.1219878,6262,,1,,20b13,,,,,,,,,,,,,,,,,,
14,blue,OG,7.545,,15.14074074,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:32:06,0.1313265,6.878,,10:20:14,0.1263741,6262,,1,,20b14,,,,,,,,,,,,,,,,,,
