Ind_ID,tape,Site_name,mass_day10,purge_time_1,purge1,collection_date,day10,cohort_date,cohort_day,Host,Li-cor_1,resp_time_1,resp_day11,mass_day14,purge_time_2,resp_time_2,resp_day15,Li_cor2,notes,treatment,uniqueID,eclosion_date,eclosion_days,well_id,organism,Trikinetics_position,Trik_monitor,Trikinetics_entry_LD_time,Trikinetic_exit_date,Trikinetics_exit_LD_time,notes_2,Free_run_trik_monitor,Free_run_trik_position,Free_run_entry_date,Free_run_entry_time,Free_run_exit_date,Free_run_exit_time,notes_3
18,orange,Ferris,10.37,,19.06298701,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:46:32,0.8020278,9.915,,,,,,,10o18,,,,,,,,,,,,,,,,,
19,orange,Grant,7.387,,19.06796537,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:48:08,0.1465696,7.128,,,,,,,10o19,,,,,,,,,,,,,,,,,
20,orange,Ferris,8.431,,19.07294372,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:49:42,0.8006555,8.015,,,,,,RT,10o20,2017-10-06,34,E1,fly,1,1,16:00,2017-10-14,20:10,,4,31,2017-10-14,20:10,,,
21,orange,Grant,11.075,,19.07792208,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:51:18,0.19453,10.502,,,,,,,10o21,,,,,,,,,,,,,,,,,
22,orange,Ferris,6.728,,19.08290043,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:52:49,0.1509367,6.404,,,,,,,10o22,,,,,,,,,,,,,,,,,
23,orange,Ferris,7.567,,19.08787879,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:54:07,0.2233115,7.368,,,,,,,10o23,,,,,,,,,,,,,,,,,
24,orange,Grant,7.804,,19.09285714,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:55:34,0.1408666,7.526,,,,,,,10o24,,,,,,,,,,,,,,,,,
25,orange,Ferris,9.498,,19.0978355,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:56:54,0.1223689,9.125,,,,,,,10o25,,,,,,,,,,,,,,,,,
26,orange,Grant,6.348,,19.10281385,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:58:18,0.1379487,6.071,,,,,,RT,10o26,2017-10-04,32,B1,fly,32,1,11:12,2017-10-12,20:18,,3,18,2017-10-12,20:18,,,
27,orange,Grant,4.549,,19.10779221,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:59:42,0.1188518,4.272,,,,,,,10o27,,,,,,,,,,,,,,,,,
28,orange,Milford,7.649,,19.11277056,2017-08-21,2017-09-12,2017-09-02,10,Haw,6262,11:00:55,0.101368,7.076,,,,,,,10o28,,,,,,,,,,,,,,,,,
29,orange,Grant,6.549,,19.11774892,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:02:13,0.1073508,6.284,,,,,,,10o29,,,,,,,,,,,,,,,,,
30,orange,Grant,6.453,,19.12272727,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:03:35,0.1573379,3.596,,,,,,,10o30,,,,,,,,,,,,,,,,,
31,orange,MSU,10.736,,19.12770563,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:05:02,0.2453197,10.202,,,,,,,10o31,,,,,,,,,,,,,,,,,
32,orange,Ferris,11.718,,19.13268398,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:06:21,0.2068514,11.129,,,,,,,10o32,,,,,,,,,,,,,,,,,
33,orange,Ferris,11.811,,19.13766234,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:07:42,0.174367,10.896,,,,,,,10o33,,,,,,,,,,,,,,,,,
34,orange,Grant,6.584,,19.14264069,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:09:14,0.1853507,6.405,,,,,,,10o34,,,,,,,,,,,,,,,,,
35,orange,Ferris,5.763,,19.14761905,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:10:36,8.55E-02,5.552,,,,,,,10o35,,,,,,,,,,,,,,,,,
36,orange,Milford,8.045,,19.1525974,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:11:49,5.46E-02,7.457,,,,,,,10o36,,,,,,,,,,,,,,,,,
37,orange,Ferris,8.346,,19.15757576,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:12:57,0.882783,8.064,,,,,,,10o37,,,,,,,,,,,,,,,,,
38,orange,Grant,6.857,,19.16255411,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:14:35,1.071714,6.481,,,,,,,10o38,,,,,,,,,,,,,,,,,
39,orange,Ferris,5.249,,19.16753247,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:16:19,0.1363504,5.191,,,,,,,10o39,,,,,,,,,,,,,,,,,
40,orange,Milford,8.343,,19.17251082,2017-08-21,2017-09-12,2017-09-02,10,Haw,6262,11:17:51,9.86E-02,7.792,,,,,,,10o40,,,,,,,,,,,,,,,,,
41,orange,Grant,8.346,,19.17748918,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:19:13,8.52E-02,8.236,,,,,,,10o41,,,,,,,,,,,,,,,,,
42,orange,Ferris,6.734,,19.18246753,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:20:35,0.1239738,6.391,,,,,,,10o42,,,,,,,,,,,,,,,,,
43,orange,Grant,6.668,,19.18744589,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:21:50,1.111987,6.433,,,,,,,10o43,,,,,,,,,,,,,,,,,
44,orange,Ferris,9.83,,19.19242424,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:23:22,0.1253602,9.727,,,,,,,10o44,,,,,,,,,,,,,,,,,
45,orange,Ferris,5.691,,19.1974026,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:24:38,0.1475669,5.405,,,,,,,10o45,,,,,,,,,,,,,,,,,
46,orange,Ferris,3.476,,19.20238095,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:25:54,0.2168031,3.376,,,,,,RT,10o46,2017-10-02,30,E6,fly,15,2,11:22,2017-10-12,20:18,,3,13,2017-10-12,20:18,,,
47,orange,Ferris,6.313,,19.20735931,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:27:21,0.1064219,5.991,,,,,,,10o47,,,,,,,,,,,,,,,,,
48,orange,Grant,5.27,,19.21233766,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:28:35,0.1043636,5.052,,,,,,,10o48,,,,,,,,,,,,,,,,,
49,orange,Milford,10.347,,19.21731602,2017-08-21,2017-09-12,2017-09-02,10,Haw,6262,11:29:51,0.1072915,9.601,,,,,,RT,10o49,2017-10-03,31,E7,fly,2,2,10:24,2017-10-12,20:18,,3,28,2017-10-12,20:18,,,
50,orange,Ferris,10.6,,19.22229437,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:31:17,0.1701728,10.073,,,,,,,10o50,,,,,,,,,,,,,,,,,
51,orange,Grant,6.388,,19.22727273,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:32:35,0.1288258,6.21,,,,,,,10o51,,,,,,,,,,,,,,,,,
52,orange,Grant,11.221,,19.23225108,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:34:02,0.8314443,10.532,,,,,,,10o52,,,,,,,,,,,,,,,,,
53,orange,Ferris,6.913,,19.23722944,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:35:37,0.1178385,6.42,,,,,,,10o53,,,,,,,,,,,,,,,,,
54,orange,Grant,8.465,,19.24220779,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:37:05,0.0717398,4.414,,,,,,,10o54,,,,,,,,,,,,,,,,,
55,orange,Grant,5.61,,19.24718615,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:38:30,0.1455579,5.491,,,,,lost,,10o55,,,,,,,,,,,,,,,,,
56,orange,Milford,6.305,,19.2521645,2017-08-21,2017-09-12,2017-09-02,10,Haw,6262,11:39:50,0.1664847,5.818,,,,,,,10o56,,,,,,,,,,,,,,,,,
57,orange,Ferris,5.945,,19.25714286,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:41:19,0.1298918,5.653,,,,,,,10o57,,,,,,,,,,,,,,,,,
58,orange,Grant,5.246,,19.26212121,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:42:41,0.1475673,4.286,,,,,,,10o58,,,,,,,,,,,,,,,,,
59,orange,Ferris,5.868,,19.26709957,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:44:06,7.52E-02,4.164,,,,,,,10o59,,,,,,,,,,,,,,,,,
60,orange,Milford,7.632,,19.27207792,2017-08-21,2017-09-12,2017-09-02,10,Haw,6262,11:45:22,1.076296,7.087,,,,,,,10o60,,,,,,,,,,,,,,,,,
61,orange,Grant,7.432,,19.27705628,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:49:18,0.100513,7.015,,,,,,,10o61,,,,,,,,,,,,,,,,,
62,orange,Ferris,5.905,,19.28203463,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:50:42,5.38E-02,5.764,,,,,,,10o62,,,,,,,,,,,,,,,,,
63,orange,Ferris,7.104,,19.28701299,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:52:09,8.33E-02,6.644,,,,,,,10o63,,,,,,,,,,,,,,,,,
64,orange,Milford,11.661,,19.29199134,2017-08-21,2017-09-12,2017-09-02,10,Haw,6262,11:53:28,8.22E-02,10.87,,,,,,,10o64,,,,,,,,,,,,,,,,,
65,orange,Ferris,6.984,,19.2969697,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:54:47,8.63E-02,6.538,,,,,,,10o65,,,,,,,,,,,,,,,,,
66,orange,Ferris,5.66,,19.30194805,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:55:59,0.303327,5.343,,,,,,,10o66,,,,,,,,,,,,,,,,,
67,orange,Grant,6.214,,19.30692641,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,11:57:23,5.40E-02,6.027,,,,,,,10o67,,,,,,,,,,,,,,,,,
68,orange,Milford,10.933,,19.31190476,2017-08-21,2017-09-12,2017-09-02,10,Haw,6262,11:58:39,9.81E-02,10.388,,,,,,,10o68,,,,,,,,,,,,,,,,,
69,orange,Ferris,5.511,,19.31688312,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,12:00:00,6.20E-02,5.418,,,,,,,10o69,,,,,,,,,,,,,,,,,
70,orange,Grant,8.597,,19.32186147,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,12:01:16,0.7161068,8.212,,,,,,,10o70,,,,,,,,,,,,,,,,,
71,orange,Ferris,7.156,,19.32683983,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,12:02:24,0.1017159,6.875,,,,,,,10o71,,,,,,,,,,,,,,,,,
72,orange,Grant,6.371,,19.33181818,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,12:04:02,5.70E-02,6.314,,,,,,,10o72,,,,,,,,,,,,,,,,,
73,orange,Grant,5.459,,19.33679654,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,12:05:37,9.61E-02,5.388,,,,,syringe dirty ,,10o73,2017-10-25,48,F1,fly,3,1,9:49,,,,,,,,,,
74,orange,Grant,6.884,,19.34177489,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,12:07:18,5.71E-02,6.575,,,,,killed,,10o74,,,,,,,,,,,,,,,,,
75,orange,Ferris,9.26,,19.34675325,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,12:08:36,7.45E-02,8.772,,,,,,,10o75,,,,,,,,,,,,,,,,,
76,orange,Ferris,9.19,,19.3517316,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,12:09:52,0.1220091,8.137,,,,,,,10o76,,,,,,,,,,,,,,,,,
77,orange,Grant,5.398,,19.35670996,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,12:11:22,0.4729097,5.134,,,,,,,10o77,,,,,,,,,,,,,,,,,
78,orange,Blank, ,,19.36168831,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,12:12:53,9.21E-03,,,,,,,,10o78,,,,,,,,,,,,,,,,,
79,orange,Blank,,19:49,19.36666667,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,12:14:04,1.01E-02,,12:38,,,,,,10o79,,,,,,,,,,,,,,,,,
1,white,Milford,9.1,13:43,14.06666667,2017-08-21,2017-09-13,2017-09-03,11,Haw,7000,8:52:12,0.1159552,8.659,6:07,,,,,,11w1,,,,,,,,,,,,,,,,,
2,white,Grant,6.851,,14.07206573,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,8:53:31,0.4446692,6.19,,,,,,,11w2,,,,,,,,,,,,,,,,,
3,white,Ferris,6.44,,14.07746479,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,8:54:52,9.11E-02,6.065,,,,,,,11w3,,,,,,,,,,,,,,,,,
4,white,Grant,5.984,,14.08286385,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,8:56:06,0.1900965,3.333,,,,,,,11w4,,,,,,,,,,,,,,,,,
5,white,Ferris,7.227,,14.08826291,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,8:57:17,9.73E-02,6.935,,,,,,,11w5,,,,,,,,,,,,,,,,,
6,white,Grant,8.392,,14.09366197,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,8:58:29,0.6656961,7.61,,,,,,,11w6,,,,,,,,,,,,,,,,,
7,white,Grant,8.208,,14.09906103,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,8:59:50,0.0620579,7.489,,,,,,,11w7,,,,,,,,,,,,,,,,,
8,white,Ferris,9.539,,14.10446009,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:01:17,0.1417299,8.854,,,,,,,11w8,,,,,,,,,,,,,,,,,
9,white,Milford,8.893,,14.10985915,2017-08-21,2017-09-13,2017-09-03,11,Haw,7000,9:02:45,7.66E-02,8.784,,,,,,,11w9,,,,,,,,,,,,,,,,,
10,white,Ferris,10.874,,14.11525822,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:04:12,0.1649783,10.16,,,,,,,11w10,,,,,,,,,,,,,,,,,
11,white,Ferris,5.635,,14.12065728,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:05:35,0.0790992,5.283,,,,,,,11w11,,,,,,,,,,,,,,,,,
12,white,Grant,4.227,,14.12605634,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:07:07,7.87E-02,3.87,,,,,,,11w12,,,,,,,,,,,,,,,,,
13,white,Ferris,8.04,,14.1314554,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:08:22,0.1333534,7.596,,,,,,,11w13,,,,,,,,,,,,,,,,,
14,white,Grant,4.752,,14.13685446,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:09:33,0.6284224,3.768,,,,,,,11w14,,,,,,,,,,,,,,,,,
15,white,Grant,4.495,,14.14225352,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:10:59,0.787115,3.076,,,,,,,11w15,,,,,,,,,,,,,,,,,
16,white,Ferris,7.615,,14.14765258,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:12:25,7.43E-02,7.1,,,,,,,11w16,,,,,,,,,,,,,,,,,
17,white,Grant,4.574,,14.15305164,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:13:34,5.62E-02,4.189,,,,,,,11w17,,,,,,,,,,,,,,,,,
18,white,Grant,11.178,,14.1584507,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:15:00,0.7986168,10.228,,,,,,,11w18,,,,,,,,,,,,,,,,,
19,white,Milford,8.474,,14.16384977,2017-08-21,2017-09-13,2017-09-03,11,Haw,7000,9:16:30,0.1228998,7.977,,,,,,,11w19,,,,,,,,,,,,,,,,,
20,white,Grant,5.584,,14.16924883,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:18:10,0.1244598,3.67,,,,,,,11w20,,,,,,,,,,,,,,,,,
21,white,Ferris,9.277,,14.17464789,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:19:29,8.03E-02,8.615,,,,,,,11w21,,,,,,,,,,,,,,,,,
22,white,Grant,6.783,,14.18004695,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:20:59,0.1076663,6.326,,,,,,,11w22,,,,,,,,,,,,,,,,,
23,white,Ferris,10.419,,14.18544601,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:22:14,8.43E-02,9.687,,,,,,,11w23,,,,,,,,,,,,,,,,,
24,white,Grant,4.604,,14.19084507,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:23:33,0.4430076,4.254,,,,,,,11w24,,,,,,,,,,,,,,,,,
25,white,Ferris,6.791,,14.19624413,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:24:53,0.1126874,6.43,,,,,,,11w25,,,,,,,,,,,,,,,,,
26,white,Ferris,11.273,,14.20164319,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:26:24,0.1327006,10.561,,,,,,,11w26,,,,,,,,,,,,,,,,,
27,white,MSU,7.466,,14.20704225,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:27:55,0.1711991,5.982,,,,,,,11w27,,,,,,,,,,,,,,,,,
28,white,Grant,8.01,,14.21244131,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:29:11,0.5797173,6.777,,,,,,,11w28,,,,,,,,,,,,,,,,,
29,white,Grant,7.587,,14.21784038,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:30:30,7.92E-02,7.447,,,,,,,11w29,,,,,,,,,,,,,,,,,
30,white,Grant,9.235,,14.22323944,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:31:52,0.2756887,8.694,,,,,,,11w30,,,,,,,,,,,,,,,,,
31,white,Grant,5.897,,14.2286385,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:33:23,9.46E-02,5.717,,,,,,RT,11w31,2017-10-03,32,B3,fly,11,2,10:31,2017-10-12,20:18,,3,15,2017-10-12,20:18,,,
32,white,Blank,,,14.23403756,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:34:28,2.10E-02,,,,,,,,11w32,,,,,,,,,,,,,,,,,
33,white,Blank,,,14.23943662,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:36:02,1.77E-02,,,,,,,,11w33,,,,,,,,,,,,,,,,,
34,white,Grant,9.491,,14.24483568,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:37:15,0.6840302,,,,,,dead,,11w34,,,,,,,,,,,,,,,,,
35,white,Milford,12.501,,14.25023474,2017-08-21,2017-09-13,2017-09-03,11,Haw,7000,9:38:40,0.1549642,11.927,,,,,,,11w35,,,,,,,,,,,,,,,,,
36,white,Grant,7.356,,14.2556338,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:40:23,0.1845995,6.992,,,,,,,11w36,,,,,,,,,,,,,,,,,
37,white,Grant,9.666,,14.26103286,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:41:32,0.1163214,8.783,,,,,,,11w37,,,,,,,,,,,,,,,,,
38,white,Ferris,9.884,,14.26643192,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:42:47,7.73E-02,9.424,,,,,,,11w38,,,,,,,,,,,,,,,,,
39,white,Grant,6.768,,14.27183099,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:44:02,0.5076222,6.196,,,,,,,11w39,,,,,,,,,,,,,,,,,
40,white,Grant,10.02,,14.27723005,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:45:34,1.704165,,,,,,dead,,11w40,,,,,,,,,,,,,,,,,
41,white,Milford,12.7,,14.28262911,2017-08-21,2017-09-13,2017-09-03,11,Haw,7000,9:47:04,0.1405057,12.163,,,,,,,11w41,,,,,,,,,,,,,,,,,
42,white,Grant,7.166,,14.28802817,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:48:33,0.6490608,6.631,,,,,,,11w42,,,,,,,,,,,,,,,,,
43,white,Grant,8.298,,14.29342723,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:50:13,0.1570738,7.868,,,,,,,11w43,,,,,,,,,,,,,,,,,
44,white,Grant,7.298,,14.29882629,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:51:47,9.72E-02,6.806,,,,,,,11w44,,,,,,,,,,,,,,,,,
45,white,Grant,7.912,,14.30422535,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:53:04,0.1064706,7.804,,,,,,,11w45,,,,,,,,,,,,,,,,,
46,white,Grant,10.087,,14.30962441,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:54:34,0.1584217,9.535,,,,,,,11w46,,,,,,,,,,,,,,,,,
47,white,MSU,4.394,,14.31502347,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:55:54,6.50E-02,4.08,,,,,,,11w47,,,,,,,,,,,,,,,,,
48,white,Grant,7.5,,14.32042254,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:57:09,9.30E-02,7.036,,,,,,,11w48,,,,,,,,,,,,,,,,,
49,white,Grant,6.572,,14.3258216,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:58:14,0.5818702,6.17,,,,,,,11w49,,,,,,,,,,,,,,,,,
50,white,Grant,6.179,,14.33122066,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,9:59:26,0.501882,5.636,,,,,,,11w50,,,,,,,,,,,,,,,,,
51,white,Ferris,8.708,,14.33661972,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,10:00:40,0.0963096,8.347,,,,,,,11w51,,,,,,,,,,,,,,,,,
52,white,Grant,10.81,,14.34201878,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,10:02:06,0.1332493,9.986,,,,,,,11w52,,,,,,,,,,,,,,,,,
53,white,Ferris,7.485,,14.34741784,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,10:03:31,0.3830319,6.921,,,,,,,11w53,,,,,,,,,,,,,,,,,
54,white,Grant,7.294,,14.3528169,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,10:05:01,0.7619376,6.639,,,,,,,11w54,,,,,,,,,,,,,,,,,
55,white,Ferris,6.818,,14.35821596,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,10:06:23,0.1806873,6.47,,,,,looks dead,,11w55,,,,,,,,,,,,,,,,,
56,white,Grant,9.138,,14.36361502,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,10:07:40,0.4667558,8.293,,,,,,RT,11w56,2017-10-04,33,B1,fly,25,1,11:12,2017-10-12,20:18,,3,17,2017-10-12,20:18,2017-10-23,,frozen 2017-10-23
57,white,Milford,9.487,,14.36901408,2017-08-21,2017-09-13,2017-09-03,11,Haw,7000,10:08:54,0.1037717,8.902,,,,,,,11w57,,,,,,,,,,,,,,,,,
58,white,Grant,7.921,,14.37441315,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,10:10:08,3.37E-02,,,,,,dead,,11w58,,,,,,,,,,,,,,,,,
59,white,Ferris,7.591,,14.37981221,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,10:11:15,0.1029123,7.434,,,,,,,11w59,,,,,,,,,,,,,,,,,
60,white,Grant,7.766,,14.38521127,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,10:12:31,0.724691,7.225,,,,,,,11w60,,,,,,,,,,,,,,,,,
61,white,Grant,5.758,,14.39061033,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,10:13:46,0.6385793,5.457,,,,,,,11w61,,,,,,,,,,,,,,,,,
62,white,Milford,14.554,,14.39600939,2017-08-21,2017-09-13,2017-09-03,11,Haw,7000,10:15:01,0.4751346,4.631,,,,,looks dead,,11w62,,,,,,,,,,,,,,,,,
63,white,Grant,7.662,,14.40140845,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,10:16:23,0.1257805,7.412,,,,,,,11w63,,,,,,,,,,,,,,,,,
64,white,Ferris,3.979,,14.40680751,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,10:19:19,0.0638925,3.831,,,,,,,11w64,,,,,,,,,,,,,,,,,
65,white,Grant,6.074,,14.41220657,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,10:20:31,7.31E-02,5.866,,,,,,,11w65,,,,,,,,,,,,,,,,,
66,white,Grant,7.537,,14.41760563,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,10:21:49,0.0923292,7.023,,,,,,,11w66,,,,,,,,,,,,,,,,,
67,white,Grant,9.929,,14.42300469,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,10:22:57,0.8565629,9.329,,,,,,,11w67,,,,,,,,,,,,,,,,,
68,white,Grant,5.255,,14.42840376,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,10:24:20,8.34E-02,4.538,,,,,,,11w68,,,,,,,,,,,,,,,,,
70,white,Ferris,7.062,,14.43380282,2017-08-21,2017-09-13,2017-09-03,11,Apple,7000,10:25:33,9.94E-02,,,,,,,,11w70,,,,,,,,,,,,,,,,,
72,white,Milford,11.687,14:04,14.43920188,2017-08-21,2017-09-13,2017-09-03,11,Haw,7000,10:26:40,1.057444,10.978,6:23,,,,,,11w72,,,,,,,,,,,,,,,,,
1,orange,Ferris,6.559,14:04,14.44460094,2017-08-21,2017-09-13,2017-09-03,11,Apple,6262,8:52:12,0.1609749,6.256,6:24,,,,,,11o1,,,,,,,,,,,,,,,,,
2,orange,Grant,5.582,,14.45,2017-08-21,2017-09-13,2017-09-03,11,Apple,6262,8:53:31,0.3282166,4.043,,,,,,,11o2,,,,,,,,,,,,,,,,,
3,orange,Milford,10.894,,13.71666667,2017-08-21,2017-09-13,2017-09-03,11,Haw,6262,8:54:52,0.1265682,10.399,,,,,,,11o3,,,,,,,,,,,,,,,,,
4,orange,Ferris,10.543,,13.72173913,2017-08-21,2017-09-13,2017-09-03,11,Apple,6262,8:56:06,0.1505362,9.697,,,,,,,11o4,,,,,,,,,,,,,,,,,
5,orange,Grant,13.039,,13.72681159,2017-08-21,2017-09-13,2017-09-03,11,Apple,6262,8:57:17,0.1779981,11.831,,,,,,,11o5,,,,,,,,,,,,,,,,,
6,orange,MSU,7.268,,13.73188406,2017-08-21,2017-09-13,2017-09-03,11,Apple,6262,8:58:29,0.1163382,6.722,,,,,,,11o6,,,,,,,,,,,,,,,,,
7,orange,Grant,5.298,,13.73695652,2017-08-21,2017-09-13,2017-09-03,11,Apple,6262,8:59:50,0.877844,4.784,,,,,,,11o7,,,,,,,,,,,,,,,,,
8,orange,Ferris,9.792,,13.74202899,2017-08-21,2017-09-13,2017-09-03,11,Apple,6262,9:01:17,0.2501335,9.234,,,,,,,11o8,,,,,,,,,,,,,,,,,
9,orange,Grant,8.387,,13.74710145,2017-08-21,2017-09-13,2017-09-03,11,Apple,6262,9:02:45,0.1836253,7.979,,,,,,,11o9,,,,,,,,,,,,,,,,,
10,orange,Grant,10.258,,13.75217391,2017-08-21,2017-09-13,2017-09-03,11,Apple,6262,9:04:12,0.3130915,9.636,,,,,,,11o10,,,,,,,,,,,,,,,,,
11,orange,Ferris,6.456,,13.75724638,2017-08-21,2017-09-13,2017-09-03,11,Apple,6262,9:05:35,1.056176,6.037,,,,,,,11o11,,,,,,,,,,,,,,,,,
12,orange,Grant,6.899,,13.76231884,2017-08-21,2017-09-13,2017-09-03,11,Apple,6262,9:07:07,0.2041814,6.257,,,,,,,11o12,,,,,,,,,,,,,,,,,
